B0,ConKingdom,E,El,Habitat,OriginalTraitName,Rsqu,Tl,aic,aicc,bic,id
0.6399165756213799,,0.8131088457866689,5.146510559664898,terrestrial,Radial Growth Rate,0.8907495415154829,303.79376955875836,-6.381868329567695,35.618131670432305,-5.5929700202228165,11
1.0561978802907233,,0.9074482362681187,2.753706293966014,terrestrial,Radial Growth Rate,0.8549214712759061,299.67081552033954,-4.452281819502529,79.54771818049747,-4.134515652783186,12
0.9054868958984014,,0.8307492321113716,3.562797569113843,terrestrial,Radial Growth Rate,0.9397002973065904,303.1264335527056,-8.736605589333365,75.26339441066663,-8.418839422614022,13
0.6947965697509589,,0.9949317373356554,2.9164126765547045,terrestrial,Radial Growth Rate,0.954069959854938,301.8126564098557,-13.303125118994558,28.696874881005442,-12.51422680964968,14
0.3845846050838275,,1.6925186864606174,3.0265753971624294,terrestrial,Radial Growth Rate,0.9308152162547472,296.54440037995846,-11.327981156821899,30.6720188431781,-10.53908284747702,15
1.1038759294664047,,0.9331765751753738,3.4683439165708165,terrestrial,Radial Growth Rate,0.957744980647247,301.310320116902,-8.556552507546787,75.44344749245322,-8.238786340827444,16
0.679159221979749,,1.3904481808245963,2.5670183001147957,terrestrial,Radial Growth Rate,0.9463353136097518,297.1971474260218,-11.65081898357047,72.34918101642953,-11.333052816851128,17
1.0117373985857396,,0.948555976991843,3.622860945787475,terrestrial,Radial Growth Rate,0.9647852893165368,301.2456618552432,-10.530641687043026,73.46935831295697,-10.212875520323683,18
0.9173109694345183,,0.8035409151176274,3.268596995811354,terrestrial,Radial Growth Rate,0.864781554789866,301.94908299773397,-4.913657422131221,79.08634257786878,-4.595891255411878,19
0.856037265487871,,0.8929300285795041,3.4007896513411877,terrestrial,Radial Growth Rate,0.9471048075564006,302.15326828640264,-11.260419706468248,30.739580293531752,-10.47152139712337,20
1.1328984596465959,,0.756509939468869,3.310740092291658,terrestrial,Radial Growth Rate,0.946376983602866,302.3683033856783,-12.055722818706442,29.944277181293558,-11.266824509361564,21
1.1060414652843824,,0.800030583643615,3.2024987209223843,terrestrial,Radial Growth Rate,0.9289915905056827,302.1128437590977,-8.26448071862563,75.73551928137437,-7.946714551906288,22
0.6316173195924271,,0.784209774945168,5.675791877894717,terrestrial,Radial Growth Rate,0.9115982036214312,305.10791201542696,-6.140269821192151,77.85973017880785,-5.822503654472808,23
0.5404525762522192,,1.8549852305818173,2.634438504614396,terrestrial,Radial Growth Rate,0.9421380375122996,294.3356298896148,-6.35734983696325,77.64265016303675,-6.039583670243907,24
1.0830473369872595,,1.0701393337706353,3.554884060837362,terrestrial,Radial Growth Rate,0.9478682945858198,298.12149241135177,-9.50084884878547,74.49915115121453,-9.183082682066127,25
0.7708107192882121,,1.0722215105085149,3.1434415568044907,terrestrial,Radial Growth Rate,0.903065474907173,300.56613926939,-3.5508307145575895,38.44916928544241,-2.761932405212711,26
0.6810268571091017,,0.8553054331841179,4.469959081239099,terrestrial,Radial Growth Rate,0.899833342369482,303.9919417123181,-3.870073103353267,80.12992689664674,-3.552306936633924,27
1.1340214116879674,,0.5142036441939863,5.229675201882373,terrestrial,Radial Growth Rate,0.9255632434823691,303.90325672541854,-15.15638939661708,26.84361060338292,-14.367491087272201,28
0.7493663886191119,,0.818991610079965,5.120373672368659,terrestrial,Radial Growth Rate,0.951910930395287,304.3280197372364,-9.103543420290173,74.89645657970982,-8.78577725357083,29
0.6736694981391057,,0.6952798022405158,6.057841388975825,terrestrial,Radial Growth Rate,0.9000918158935973,305.20954707938967,-7.541759957453134,76.45824004254686,-7.223993790733791,30
0.7295642961226164,,0.7149332173206904,6.9873369363277105,terrestrial,Radial Growth Rate,0.9826675017436832,303.53947919584124,-25.722652376410004,16.277347623589996,-24.933754067065124,31
0.4763011756763942,,0.9289921855074814,3.9178979918878403,terrestrial,Radial Growth Rate,0.9183412555704968,302.97996827924055,-11.217476185576576,72.78252381442343,-10.899710018857233,32
0.33641143138499,,0.9681424529323219,4.83177364185827,terrestrial,Radial Growth Rate,0.9549040910347683,303.7716770267742,-19.70543272083479,22.29456727916521,-18.916534411489913,33
0.8200582033793998,,0.7597075136786124,7.973634633823032,terrestrial,Radial Growth Rate,0.9702994269323583,302.2238004911012,-16.408759791173317,67.59124020882669,-16.090993624453972,34
0.9865937739599695,,1.0202794021868073,3.093735926850364,terrestrial,Radial Growth Rate,0.9206312913177298,298.5604844641897,-8.685686801242408,75.31431319875759,-8.367920634523065,35
0.9743969313906226,,0.8590315101197534,3.7613241480130952,terrestrial,Radial Growth Rate,0.9091459900238329,300.52087901621996,-7.6115363382587375,76.38846366174127,-7.2937701715393946,36
0.9207485492604351,,0.6880371731979478,5.119803765302327,terrestrial,Radial Growth Rate,0.9206386451258252,302.18272103276524,-11.633172543179136,72.36682745682086,-11.315406376459793,37
0.9588461309554562,,0.7610669812273039,4.733247204358245,terrestrial,Radial Growth Rate,0.9335958970909425,301.86153573387315,-10.602719326129854,73.39728067387014,-10.284953159410511,38
1.7752832735997923,,0.7658257165648776,4.997431067489373,terrestrial,Radial Growth Rate,0.9960304331178347,298.4371128550779,-29.018657740770152,54.98134225922985,-28.700891574050807,39
1.1861410235630427,,0.5065241695764628,9.532575960216143,terrestrial,Radial Growth Rate,0.93283819400555,304.31981032277366,-11.864337114221044,72.13566288577896,-11.546570947501701,40
0.8530745514701683,,0.8004464964877813,4.546119176235237,terrestrial,Radial Growth Rate,0.9426883203842427,302.30396234329856,-11.501183226355487,72.4988167736445,-11.183417059636144,41
0.9521818126240562,,0.8034186340670249,4.415938110620392,terrestrial,Radial Growth Rate,0.9423746241162168,301.81390220508723,-10.557518453936861,73.44248154606314,-10.239752287217518,42
0.8203459250171369,,0.9255191720761256,2.8880953045470523,terrestrial,Radial Growth Rate,0.9335020780174185,300.5794928509214,-11.730095187322735,72.26990481267727,-11.412329020603392,43
0.8875314630605621,,0.9101112218287453,2.93820600247048,terrestrial,Radial Growth Rate,0.9563954675637459,300.68325654939287,-14.642092813380344,69.35790718661966,-14.324326646661001,44
0.8583666172264368,,0.9316386007252884,2.6000328228678184,terrestrial,Radial Growth Rate,0.918703679833897,300.14201998274973,-10.373576415498334,73.62642358450167,-10.055810248778991,45
0.738409015192508,,1.2020720835819962,2.653331141175825,terrestrial,Radial Growth Rate,0.9791983086308164,297.9799898217825,-20.042491027997883,63.95750897200212,-19.72472486127854,46
1.0875502863114455,,0.5679159877052302,8.169630447898813,terrestrial,Radial Growth Rate,0.9145857495538431,304.01442645292155,-8.793603098899954,75.20639690110005,-8.475836932180611,47
1.0916332252910217,,0.6176444670625467,7.534931879361881,terrestrial,Radial Growth Rate,0.9702784047232103,302.84137246564944,-17.369923627576135,66.63007637242387,-17.05215746085679,48
1.0664973752639442,,0.755155298771975,4.278138122137036,terrestrial,Radial Growth Rate,0.914946316613627,301.8289117637072,-8.28429004038217,33.715709959617826,-7.495391731037293,49
1.066032302553214,,0.7571841918649385,4.918728757068471,terrestrial,Radial Growth Rate,0.9803449860350023,301.77029057829697,-21.293220673526605,20.706779326473395,-20.504322364181725,50
1.235653225828114,,0.7475996967656349,4.051664382916539,terrestrial,Radial Growth Rate,0.910246310431547,301.5251220059014,-6.033097626242757,77.96690237375725,-5.715331459523414,51
0.9414102905861319,,0.7299328293951748,7.774917942858002,terrestrial,Radial Growth Rate,0.9628484506209504,302.4838197245357,-13.557751315590885,70.44224868440912,-13.239985148871542,52
0.8534157021492342,,0.7622619031418367,5.061090643909978,terrestrial,Radial Growth Rate,0.9422204824524355,302.18565037149705,-12.5288600552324,71.4711399447676,-12.211093888513057,53
0.9465247366861852,,0.7098578488367031,5.104201814296438,terrestrial,Radial Growth Rate,0.929644980564643,302.53393900169715,-10.841442654198783,73.15855734580121,-10.52367648747944,54
0.998886124516503,,0.590924247213032,10.867973778635985,terrestrial,Radial Growth Rate,0.9041999981741238,303.4831655884766,-7.041451655076507,76.95854834492349,-6.723685488357164,55
1.0842386642687154,,0.6744815171298073,6.756397724370477,terrestrial,Radial Growth Rate,0.9147074025803963,302.98978940324355,-5.84250205335047,78.15749794664953,-5.524735886631127,56
0.9964409327424253,,0.6982483515626501,6.47511686439821,terrestrial,Radial Growth Rate,0.9768597384240592,302.13344295090235,-19.411122486804178,64.58887751319583,-19.093356320084837,57
0.9454464475898382,,0.7540321179193747,4.6861236439713725,terrestrial,Radial Growth Rate,0.9463829374844412,302.6463856007946,-11.579749129167404,72.4202508708326,-11.26198296244806,58
1.6140218565077213,,0.5400662558930012,5.728752616470923,terrestrial,Radial Growth Rate,0.9796351233967486,301.5842730424827,-20.390234806529193,63.60976519347081,-20.07246863980985,59
0.828303482597665,,0.7878315822892079,5.55685480150455,terrestrial,Radial Growth Rate,0.9890073375114695,303.1666571000882,-26.077769419389305,15.922230580610695,-25.288871110044425,60
0.4172063662521635,,1.076414272602157,6.182278127070661,terrestrial,Radial Growth Rate,0.989850330227151,302.5882064295321,-26.91427001172827,15.08572998827173,-26.12537170238339,61
1.4144203530597452,,0.773242847273504,3.963966400789819,terrestrial,Radial Growth Rate,0.9870206923686219,299.13031366296406,-26.117881415927805,15.882118584072195,-25.328983106582925,62
1.2641397592169619,,0.7567181326681953,3.9798057232085347,terrestrial,Radial Growth Rate,0.9439350318322037,301.6772844337218,-9.8123883262503,32.1876116737497,-9.023490016905422,63
0.8375818915269463,,0.8677359035788474,4.236229028854735,terrestrial,Radial Growth Rate,0.9706061635079648,302.30858779665454,-16.85133516262466,25.14866483737534,-16.062436853279785,64
0.7035736047772918,,0.8989025146063374,3.7170327175156173,terrestrial,Radial Growth Rate,0.9376786002090265,300.6840420456822,-15.951994527692335,26.048005472307665,-15.163096218347457,65
0.7483235231153172,,1.2208532327512098,2.6826352797512016,terrestrial,Radial Growth Rate,0.948954754382001,297.58923887969985,-12.672485183888636,71.32751481611136,-12.354719017169293,66
1.0684657311653767,,0.88832193080711,3.6587586341235205,terrestrial,Radial Growth Rate,0.9541215696211233,301.03801824138463,-11.237418888657963,30.762581111342037,-10.448520579313085,67
1.0407122659650605,,0.9704117715995542,3.6090446519539334,terrestrial,Radial Growth Rate,0.9527494233057087,300.9044561300526,-8.288237358333333,33.71176264166667,-7.499339048988455,68
1.2781734441538934,,0.7252694691814858,5.03951849256865,terrestrial,Radial Growth Rate,0.9789935498305319,301.7402318410271,-20.675669782378613,7.324330217621387,-19.46532941040243,69
1.2430438096217096,,0.5717935491413253,3.071670464091892,terrestrial,Radial Growth Rate,0.8759595263922807,302.0522113784507,-12.246198956478619,29.75380104352138,-11.45730064713374,70
1.2204315057007251,,0.6374286444788759,4.92535227921656,terrestrial,Radial Growth Rate,0.9621650120261502,302.93379444872636,-15.823091260610415,26.176908739389585,-15.034192951265537,71
1.9358349242721833,,0.5570174250060249,3.4257038659278107,terrestrial,Radial Growth Rate,0.9246584513759525,299.7314901387322,-10.921894770289907,73.07810522971009,-10.604128603570564,72
1.3575164198168188,,0.6512519408221775,4.175468372455261,terrestrial,Radial Growth Rate,0.934100596006505,303.1475609260024,-8.701780468204895,33.298219531795105,-7.9128821588600164,73
0.8575618282306562,,0.782975398757191,5.785464791383886,terrestrial,Radial Growth Rate,0.9756440472829685,302.358082642512,-19.885881861642208,22.114118138357792,-19.09698355229733,74
1.3468382217054302,,0.7298668604172052,5.548749822047072,terrestrial,Radial Growth Rate,0.96136023861026,301.61021216803135,-10.463729136028515,73.53627086397148,-10.145962969309172,75
1.0270206359301315,,1.0252434821142273,3.2032737305403716,terrestrial,Radial Growth Rate,0.9528155994484634,299.63656688528005,-10.790605634096508,31.209394365903492,-10.00170732475163,76
1.1049843786668314,,0.6539183901437227,4.872523507374009,terrestrial,Radial Growth Rate,0.9509773108647992,303.9867698427041,-12.723241632115961,29.27675836788404,-11.934343322771083,77
1.127981399109692,,0.8921712223724474,3.157578822440237,terrestrial,Radial Growth Rate,0.936835089474685,300.66688123299934,-9.042593132258435,32.95740686774157,-8.253694822913557,78
1.1504921398043442,,0.5968764141201217,6.6333702861516874,terrestrial,Radial Growth Rate,0.9193929804638455,302.5519205227817,-10.354014925124602,73.6459850748754,-10.036248758405259,79
1.1556100680205659,,0.728922008206947,4.084825697722187,terrestrial,Radial Growth Rate,0.9368266648214945,302.41054310408043,-10.019750248717603,31.980249751282397,-9.230851939372725,80
1.0592541179953603,,0.8132008863957063,3.764898530170882,terrestrial,Radial Growth Rate,0.8978142413712603,302.1061256492624,-3.8351746474132824,38.16482535258672,-3.046276338068404,81
1.187440240363328,,0.9018498534660786,3.793858221845082,terrestrial,Radial Growth Rate,0.9561180509122346,301.37369428877366,-8.001588089968187,33.99841191003181,-7.212689780623309,82
1.024066796425228,,0.9704772791273779,3.275505730117965,terrestrial,Radial Growth Rate,0.931267270378357,300.3400854345968,-7.294344495901388,34.705655504098615,-6.50544618655651,83
1.7103097203278153,,0.629703342562167,6.984305771747566,terrestrial,Radial Growth Rate,0.9582808732398574,302.7637355863218,-7.229684692563218,34.77031530743678,-6.44078638321834,84
0.5994154828872393,,0.8308861762887891,5.149632687653957,terrestrial,Radial Growth Rate,0.9349087914160165,302.2780784348936,-13.788646646237641,70.21135335376236,-13.470880479518298,85
1.1110829305551075,,0.755455859151684,5.405027238151064,terrestrial,Radial Growth Rate,0.9614617870489739,301.8531778367864,-12.199091271536084,71.80090872846392,-11.88132510481674,86
0.7598305839820886,,0.8044263508808915,5.005116188737318,terrestrial,Radial Growth Rate,0.9587636843724686,302.9264796211369,-16.297021983821022,25.702978016178978,-15.508123674476144,87
0.983802517321956,,1.0434393644069666,2.4389424783411577,terrestrial,Radial Growth Rate,0.9716413429535412,298.71573201880443,-20.06984390372088,21.93015609627912,-19.280945594376,88
0.6842009184734457,,0.9270573619797515,2.5673487828707198,terrestrial,Radial Growth Rate,0.9446836990978636,299.4768020109642,-19.949680995258532,64.05031900474147,-19.631914828539188,89
1.3433908584549614,,0.6989541236047827,4.297463849112227,terrestrial,Radial Growth Rate,0.9578435051503956,302.7666406150655,-11.539981592991353,30.460018407008647,-10.751083283646475,90
0.8662592759400146,,0.8070824979381725,4.98323809030997,terrestrial,Radial Growth Rate,0.982511524219513,302.71194785754454,-21.758430750115135,20.241569249884865,-20.96953244077026,91
1.2045485480551508,,0.8023849464749051,4.3565019026329095,terrestrial,Radial Growth Rate,0.9547513273640335,301.9708853710527,-9.485557628625276,32.51444237137473,-8.696659319280398,92
1.0626032286351248,,0.737258208458061,4.138497306117645,terrestrial,Radial Growth Rate,0.9382730793130866,302.3386739700977,-11.587897792226073,30.412102207773927,-10.798999482881195,93
1.3481134406942399,,0.7494611648215492,3.3082529928426903,terrestrial,Radial Growth Rate,0.9157987505341425,301.76179374729213,-6.471637835217056,35.52836216478295,-5.682739525872178,94
1.2615224408270111,,0.6328258445081321,8.759435045980547,terrestrial,Radial Growth Rate,0.9528432296974702,302.96547487551203,-9.181743200284092,74.81825679971591,-8.86397703356475,95
1.1377661544794606,,0.652902686170933,5.738396824451741,terrestrial,Radial Growth Rate,0.9877743547971147,303.4256985705041,-25.181274162153755,16.818725837846245,-24.392375852808875,96
2.361719348299935,,0.4741392595218368,8.032815565246608,terrestrial,Radial Growth Rate,0.9690376539368684,302.0467845226561,-11.447813580622348,30.55218641937765,-10.65891527127747,97
0.9189597550239097,,1.037145539584062,2.9405158705503345,terrestrial,Radial Growth Rate,0.9081309992203648,299.37936216648615,-7.504089911967366,34.49591008803263,-6.715191602622488,98
1.4064904176549353,,0.5392725621850942,6.507753492226485,terrestrial,Radial Growth Rate,0.9906804563597497,302.86824225765827,-29.769318592907368,12.230681407092632,-28.980420283562488,99
1.6059761765783147,,0.7636420014574463,3.928350070882023,terrestrial,Radial Growth Rate,0.9753793331042805,300.40996343336883,-15.88102052403234,26.11897947596766,-15.092122214687462,100
1.2826565281713613,,0.5329638074022913,4.389081966552842,terrestrial,Radial Growth Rate,0.9402492150648435,303.43920485584806,-15.67651415394895,26.32348584605105,-14.887615844604072,101
1.441044300580362,,0.558869146861382,6.815690125920471,terrestrial,Radial Growth Rate,0.9950092583453158,301.7620807626053,-35.203484814015944,6.796515185984056,-34.414586504671064,102
1.5035914105527286,,0.48379940151960854,4.567531596448861,terrestrial,Radial Growth Rate,0.8637495028752542,304.2876945228195,-5.500923520966719,36.49907647903328,-4.712025211621841,103
1.0691452336573153,,0.6571938656017569,4.264252570338545,terrestrial,Radial Growth Rate,0.9165926855127463,303.75549955388817,-9.144196188572394,32.855803811427606,-8.355297879227516,104
0.9143589280076968,,0.8486394115084843,2.7622154354183657,terrestrial,Radial Growth Rate,0.9536661172859645,301.3551755069122,-14.564439658864615,69.43556034113539,-14.246673492145272,105
0.9186509455531889,,1.600226239213753,2.165821171997869,terrestrial,Radial Growth Rate,0.9533019183432219,291.902516591373,-16.726675855453106,67.27332414454689,-16.408909688733765,106
1.0774458367276456,,1.1719660583135183,2.404223068861164,terrestrial,Radial Growth Rate,0.9478173678053343,297.49552634933013,-11.13752681779443,30.86247318220557,-10.348628508449552,107
0.8296650409385657,,0.96103205272171,3.638105136716975,terrestrial,Radial Growth Rate,0.9718908769012489,299.87203447024535,-18.544059643188163,65.45594035681184,-18.22629347646882,108
1.584634559244648,,0.7116203465599726,4.50759428871578,terrestrial,Radial Growth Rate,0.9709991601488748,301.29455686518696,-14.013193262404975,27.986806737595025,-13.224294953060097,109
1.2800038256219135,,1.056972807545769,2.705054750065173,terrestrial,Radial Growth Rate,0.8952447063737726,296.3560618158239,-8.067458258274527,33.93254174172547,-7.278559948929649,110
1.6516389434772043,,0.6533594479410911,4.636052394535115,terrestrial,Radial Growth Rate,0.9559493655030207,302.3161938343734,-9.653389637726807,32.346610362273196,-8.864491328381929,111
1.3718636355739202,,0.6924167348013093,4.1124252358530455,terrestrial,Radial Growth Rate,0.910890959216303,302.3224966831946,-4.987593252833497,37.0124067471665,-4.1986949434886185,112
1.2522583535584932,,0.5725886157519287,5.9138744363148055,terrestrial,Radial Growth Rate,0.9867473988752493,303.2735947380645,-26.761188361479974,15.238811638520026,-25.972290052135094,113
-76.7373248187665,,0.7982960962998198,0.26069930227978655,terrestrial,Radial Growth Rate,-3.1341778252601253,51.290505938309565,24.577755162942967,66.57775516294296,25.366653472287844,114
0.8248693698816527,,0.7883101381981474,4.571136122948452,terrestrial,Radial Growth Rate,0.9781358741866693,302.85856121277504,-21.740551866689117,20.259448133310883,-20.951653557344237,115
1.1838218154484785,,0.8500982614820483,3.131901895790623,terrestrial,Radial Growth Rate,0.9277242174492528,300.8020713241263,-8.391136397578453,33.60886360242155,-7.602238088233575,116
1.27841068572001,,0.6966975737243624,3.1386299987780433,terrestrial,Radial Growth Rate,0.877534707274931,301.7922217565368,-6.215481570789102,35.7845184292109,-5.4265832614442235,117
1.4768130144761475,,0.7462827335078388,4.3135168033885565,terrestrial,Radial Growth Rate,0.9711205705803021,301.5890038469518,-13.623960221629456,28.376039778370544,-12.835061912284578,118
1.2895951605682736,,0.6102707537715719,6.592931587012767,terrestrial,Radial Growth Rate,0.9745566691326071,303.1430047722549,-17.895032782380362,24.104967217619638,-17.106134473035482,119
1.4459881914046693,,0.8236740436379169,3.5199955734103705,terrestrial,Radial Growth Rate,0.9706351987996764,300.8411723749806,-13.722156781278496,28.277843218721504,-12.933258471933618,120
0.7737657002403316,,0.6498509121991785,6.4722544564910836,terrestrial,Radial Growth Rate,0.9784990776753968,304.59781672747386,-24.366390204401235,17.633609795598765,-23.577491895056355,121
1.4256285359543097,,0.7490214638155634,3.97660219400856,terrestrial,Radial Growth Rate,0.969869637649907,301.2720004078172,-15.042669582902757,26.957330417097243,-14.253771273557879,122
3.1813318434713165,,5.840691483507194,4.431914021081029,freshwater,Relative Growth Rate,0.9501345850948645,271.7257894274197,-137.09066438663564,-116.09066438663564,-135.49908329544215,123
2.0362561899036615,,0.8697527167360035,0.09219499041290535,freshwater,Relative Growth Rate,0.689252603235576,109.29368802560575,-204.474649845845,-196.83828620948137,-200.91316281426035,124
2.7376711698506124,,2.525540625007539,0.3736470398552174,freshwater,Relative Growth Rate,-6.4027964522496115,79.1236559404824,-101.91403892204667,-89.91403892204667,-99.35780960358564,125
2.3994766919489114,,1.8560086621108094,0.3817784331052958,freshwater,Relative Growth Rate,-9.833507980638052,78.33662895908643,-132.33321898190178,-124.69685534553814,-128.77173195031713,126
1.7287485952535226,,1.101362157647361,0.14124346446030822,freshwater,Relative Growth Rate,0.6899011212762384,138.83953601136164,-162.61508030827326,-152.11508030827326,-159.78287950386442,127
-0.7866833791862787,,3.31905543538672,7.2384917875267565,freshwater,Relative Growth Rate,-14.301264891559184,262.6007856955723,-99.30521685741324,-87.30521685741324,-96.7489875389522,128
2.861188826516878,,2.2120640822389865,0.2878857491577935,freshwater,Relative Growth Rate,-19.26469913496384,33.43316791262697,-77.23494701045848,-56.234947010458484,-75.643365919265,129
-2.4455766810644888,,2.147088461671873,1.6002501616328004,freshwater,Relative Growth Rate,-8.343662441604959,146.8471528877538,-115.02367361512847,-105.69034028179514,-111.93331872616935,130
1.515489370659204e-11,,23.621415160389823,22.9462572554422,freshwater,Relative Growth Rate,0.5925331644937661,289.22203185150227,-170.18156229265958,-160.84822895932624,-167.09120740370045,131
1.595395262379296,,1.0979623789283042,0.17406729322060666,freshwater,Relative Growth Rate,0.6923854194050787,153.8595693702616,-153.70754877223143,-141.70754877223143,-151.1513194537704,132
1.845351810605961,,1.1740819519960395,0.08868866581781853,freshwater,Relative Growth Rate,0.8375866893211068,102.62356041607673,-230.67334309116552,-224.21180462962707,-226.69041399694956,133
2.614698597817614,,0.5525314822524487,0.10994198725455595,freshwater,Relative Growth Rate,-6.168273703162661,13.633037025370697,-131.3493151646733,-122.9493151646733,-128.01646178844842,134
2.234052590607744,,2.474080540560425,1.420110200123419,freshwater,Relative Growth Rate,0.8328453437271154,254.81230666423562,-154.2352475263043,-142.2352475263043,-151.67901820784328,135
1.7861286327503203,,1.1952395577152521,0.1220662892583193,freshwater,Relative Growth Rate,0.7392719225343155,125.2645540819985,-195.97174357023604,-188.33537993387242,-192.4102565386514,136
3.30189194355541,,2.637188688810842,0.4164737503441529,freshwater,Relative Growth Rate,-8.713796857381402,18.041864524999653,-150.33981183163732,-143.33981183163732,-146.56205591497155,137
1.8987624815221549,,1.236056733087707,0.12038425513700779,freshwater,Relative Growth Rate,0.8485549085203012,123.54820527755854,-189.56770437051273,-181.16770437051272,-186.23485099428785,138
2.2956277565793632,,1.1184136305423427,0.03008658646389084,freshwater,Relative Growth Rate,0.698594138477857,44.598474915406,-170.10627828373822,-160.77294495040488,-167.0159233947791,139
1.576116814811415,,0.9835994776229053,0.06821947397526262,freshwater,Relative Growth Rate,0.7766978719492004,89.45887032933251,-150.49157203303946,-136.49157203303946,-148.23177460319332,140
-0.11575496313082838,,1.0378172863492985,3.2705672895821394,freshwater,Relative Growth Rate,-9.368898362307954,225.98624542386787,-114.96778337531407,-105.63445004198074,-111.87742848635494,141
1.9087780361047457,,0.7775647593847428,0.08472485393188434,freshwater,Relative Growth Rate,0.7585222012340418,106.94472583854699,-232.93638347349105,-226.4748450119526,-228.9534543792751,142
1.7769138982712304e-09,,19.01448620029511,18.451937908319085,freshwater,Relative Growth Rate,0.5355115824173324,288.95753427903526,-183.6738134750138,-175.27381347501378,-180.3409600987889,143
0.03905353449898544,,0.36478780680447787,4.482271745693931,freshwater,Relative Growth Rate,-10.034303874563692,219.7264931172211,-110.30690285741771,-99.80690285741771,-107.47470205300887,144
2.1590366366871803,,0.7667696825362988,0.07041952533170659,freshwater,Relative Growth Rate,0.8382775142000146,94.14788514894389,-166.34333681968104,-154.34333681968104,-163.78710750122002,145
0.9211257937245523,,0.6373221643548661,0.10745649547608371,freshwater,Relative Growth Rate,0.6414810329518786,136.0521634868317,-185.14089135947955,-175.8075580261462,-182.05053647052043,146
2.997603929122566,,3.2182815774819353,0.5164534972016939,freshwater,Relative Growth Rate,-6.745353661834189,68.40601542703126,-66.44196352617624,-24.441963526176238,-65.65306521683137,147
1.5459049544854446,,1.072759350404294,0.20388040878507163,freshwater,Relative Growth Rate,0.6938865054518413,166.82252628931792,-197.73591778478126,-190.09955414841764,-194.17443075319662,148
1.1003233446554676e-11,,23.945996025439694,23.812131108653737,freshwater,Relative Growth Rate,0.7348230355715539,289.2966725292706,-211.30942639767767,-202.90942639767766,-207.9765730214528,149
1.6734935271730098,,0.8429436243085462,0.12449382806170206,freshwater,Relative Growth Rate,0.6972392723477391,132.0516212833192,-174.58471088794124,-164.08471088794124,-171.7525100835324,150
5.821657155938388e-12,,25.387050345954684,25.003797647759963,freshwater,Relative Growth Rate,0.819721869015891,289.07213616083015,-99.49885621626903,-15.498856216269033,-99.1810900495497,151
2.7284065430462987,,2.5684750086356885,0.49615224946702874,freshwater,Relative Growth Rate,-8.758529263181506,73.34448307187347,-89.6802909426759,-72.8802909426759,-87.74066434352389,152
2.786383513644632,,2.0055231875792425,0.34798015814488736,freshwater,Relative Growth Rate,-11.487699384735844,43.65453194209951,-124.66721245803345,-115.33387912470012,-121.57685756907432,153
-0.45443912560037225,,0.43864945472478345,0.5874851291247174,freshwater,Relative Growth Rate,-12.689132635639368,111.75742862731435,-126.47501035386188,-117.14167702052855,-123.38465546490275,154
1.3324572866583155,,0.967410982419151,0.116100598120225,freshwater,Relative Growth Rate,0.8228717201264057,127.65293000528767,-180.2350290397117,-169.7350290397117,-177.40282823530285,155
2.7844504798978535,,1.9109482879240716,0.9592769351175714,freshwater,Relative Growth Rate,0.8750568360070046,242.110908777103,-216.469228647754,-208.83286501139037,-212.90774161616935,156
1.7098004248698275,,1.0671869360815593,0.09707033075111893,freshwater,Relative Growth Rate,0.9278030204384242,110.18081760543079,-124.53448962843362,-96.53448962843362,-123.32414925645743,157
